MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Specification Sheet,Actual Image (Yes/No),REVIEW_REASON,CONFIDENCE_SCORE,NEEDS_REVIEW
,,,,,,,Power Tools,Outdoor,Hedge Trimmers,,3033-20,"3033-20 Milw M18 24"" - Hedge Trimmer",,,Milwaukee,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,3033-20,,Power Tools>Outdoor>Hedge Trimmers,"Milwaukee Tool, Milwaukee, Hedge Trimmer, 3033-20, Cordless=M18",HEDGE TRIMME,MILWAUKEE 3033-20 Hedge Trimmer,"MILWAUKEE, Hedge Trimmer",Hedge Trimmer,"Discover the Milwaukee® Hedge Trimmer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Hedge Trimmer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Hedge Trimmer,,Hedge Trimmer,Cordless,M18,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112704,,,,,,,,,,,,,,,,,,,75%,No
,,,,,,,Power Tools,Outdoor,Hedge Trimmers,,3033-21,"3033-21 Milw M18 24"" - Hedge Trimmer Kit",,,,Milwaukee Accessory (4031),GE Appliances,GE®,GE®,3033-21,,Power Tools>Outdoor>Hedge Trimmers,"GE Appliances, GE, Hedge Trimmer, 3033-21, Cordless=M18, Pack Type=Kit",HEDGE TRIMME,GE 3033-21 Hedge Trimmer,"GE, Hedge Trimmer",Hedge Trimmer,"Discover the GE® Hedge Trimmer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Hedge Trimmer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Hedge Trimmer,,Hedge Trimmer,Cordless,M18,,Pack Type,Kit,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112704,,,,,,,,,,,,,,,,,,,80%,No
,,,,,,,Power Tools,Outdoor,Hedge Trimmers,,3034-20,"3034-20 Milw M18 30"" - Hedge Trimmer",,,Milwaukee,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,3034-20,,Power Tools>Outdoor>Hedge Trimmers,"Milwaukee Tool, Milwaukee, Hedge Trimmer, 3034-20, Cordless=M18",HEDGE TRIMME,MILWAUKEE 3034-20 Hedge Trimmer,"MILWAUKEE, Hedge Trimmer",Hedge Trimmer,"Discover the Milwaukee® Hedge Trimmer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Hedge Trimmer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Hedge Trimmer,,Hedge Trimmer,Cordless,M18,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112704,,,,,,,,,,,,,,,,,,,75%,No
,,,,,,,Power Tools,Drills,,,D25333K,D25333K Dewalt Hammer Drill,,,,Black & Decker/dewlt (2585),DeWalt Industrial Tool,DeWalt®,DeWalt®,D25333K,,Power Tools>Drills,"DeWalt Industrial Tool, DeWalt, Drill, D25333K, Dewalt Hammer Drill, Yellow",DRILL YELLOW,DEWALT D25333K Drill,"DEWALT, Drill",Drill,"Discover the DeWalt® Drill, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Drill is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Drill,,Drill,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111901,,,,,,,,,,,,,,,,,,,65%,No
,,,,,,,Power Tools,Drills,,,DCD803B,DCD803B Dewalt Multi-Head Drill Driver,,,,Black & Decker/dewlt (2585),DeWalt Industrial Tool,DeWalt®,DeWalt®,DCD803B,,Power Tools>Drills,"DeWalt Industrial Tool, DeWalt, Drill, DCD803B, Dewalt Multi-Head Drill Driver",DRILL 240V 30A 26IN 7.0 YELLOW,DEWALT DCD803B Drill,"DEWALT, Drill, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Drill,"Discover the DeWalt® Drill, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Drill is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Drill,,Drill,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111901,,,,,,,,,26,,,,,,,,,,75%,No
,,,,,,,Power Tools,Drills,,,DCF860B,DCF860B Dewalt 20V Impact - Driver Drill,,,,Black & Decker/dewlt (2585),DeWalt Industrial Tool,DeWalt®,DeWalt®,DCF860B,,Power Tools>Drills,"DeWalt Industrial Tool, DeWalt, Drill, DCF860B, Voltage=20, Cordless=20V",DRILL 20V,DEWALT DCF860B Drill,"DEWALT, Drill, 20 Voltage",Drill,"Discover the DeWalt® Drill, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Drill is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Drill,,Drill,Voltage,20,V,Cordless,20V,,Voltage Rating,20,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111901,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Power Tools,Drills,,,3401-20,3401-20 Milw M12 Drill Driver - Brushless Compact (Bare),,,,Milwaukee Accessory (4031),Masco Corporation,Delta®,Delta®,3401-20,,Power Tools>Drills,"Masco Corporation, Delta, Drill, 3401-20, Cordless=M12, Motor Type=Brushless",DRILL YELLOW,DELTA 3401-20 Drill With Brushless,"DELTA, Drill, With Brushless","Drill, Brushless","Upgrade your home with the Delta® Drill, designed to deliver exceptional performance and reliability. Featuring Brushless, this Drill combines innovative technology with sleek design to meet your everyday needs.",Brushless,,,,,,,,,,,,,,,,,,,,With Brushless,,,Drill,,Drill,Cordless,M12,,Motor Type,Brushless,,Color,Yellow,,Feature,Brushless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111901,,,,,,,,,,,,,,,,,,,60%,No
,,,,,,,Power Tools,Drills,,,KPTDR050A,KPTDR050A Kreg 20V Ionic Compact Drill,,,,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg®,Kreg®,KPTDR050A,,Power Tools>Drills,"Kreg Tool Company, Kreg, Drill, KPTDR050A, Voltage=20, Amperage=050",DRILL 20V 050A YELLOW,KREG KPTDR050A Drill,"KREG, Drill, 20 Voltage, 050 Amperage",Drill,"Discover the Kreg® Drill, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Drill is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Drill,,Drill,Voltage,20,V,Amperage,050,A,Cordless,20V,,Voltage Rating,20,,Amperage Rating,050,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111901,,,,,,,,,,,,,,,,,,,65%,No
,,,,,,,Power Tools,Drills,,,DCD1007B,"DCD1007B Dewalt 20V Cordless - 1/2"" Hammer Drill (Bare)",,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt®,DeWalt®,DCD1007B,,Power Tools>Drills,"Black & Decker/dewlt, DeWalt, Drill, DCD1007B, Voltage=20, Cordless=20V",DRILL 20V,DEWALT DCD1007B Drill With Cordless,"DEWALT, Drill, With Cordless, 20 Voltage","Drill, Cordless","Upgrade your home with the DeWalt® Drill, designed to deliver exceptional performance and reliability. Featuring Cordless, this Drill combines innovative technology with sleek design to meet your everyday needs.",Cordless,,,,,,,,,,,,,,,,,,,,With Cordless,,,Drill,,Drill,Voltage,20,V,Cordless,20V,,Voltage Rating,20,,Color,Yellow,,Feature,Cordless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111901,,,,,,,,,,,,,,,,,,,75%,No
,,,,,,,Power Tools,Drills,,,DCD799B,DCD799B Dewalt Drill,,,,Black & Decker/dewlt (2585),DeWalt Industrial Tool,DeWalt®,DeWalt®,DCD799B,,Power Tools>Drills,"DeWalt Industrial Tool, DeWalt, Drill, DCD799B, Dewalt Drill, Yellow",DRILL 240V 30A 26IN 7.0 YELLOW,DEWALT DCD799B Drill,"DEWALT, Drill, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Drill,"Discover the DeWalt® Drill, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Drill is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Drill,,Drill,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111901,,,,,,,,,26,,,,,,,,,,75%,No
,,,,,,,Power Tools,Drills,,,58006,58006 Voyager Drill Press,,,,King Canada Inc (KINCA),GE Appliances,GE®,GE®,58006,,Power Tools>Drills,"GE Appliances, GE, Drill, 58006, Voltage=58006, Voyager Drill Press, Yellow",DRILL 58006V,GE 58006 Drill,"GE, Drill, 58006 Voltage",Drill,"Discover the GE® Drill, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Drill is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Drill,,Drill,Voltage,58006,V,Voltage Rating,58006,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27111901,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Power Tools,Nailers,,,2909-20,2909-20 Milw Roofing Nailer - M18,,,Milwaukee,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,2909-20,,Power Tools>Nailers,"Milwaukee Tool, Milwaukee, Nailer, 2909-20, Cordless=M18",NAILER YELLOW,MILWAUKEE 2909-20 Nailer,"MILWAUKEE, Nailer",Nailer,"Discover the Milwaukee® Nailer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Nailer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Nailer,,Nailer,Cordless,M18,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,Low Confidence,58%,No
,,,,,,,Power Tools,Nailers,,,2909-21,2909-21 Milw M18 Coil Roofing - Nailer Kit,,,Milwaukee,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,2909-21,,Power Tools>Nailers,"Milwaukee Tool, Milwaukee, Nailer, 2909-21, Cordless=M18, Pack Type=Kit",NAILER YELLOW,MILWAUKEE 2909-21 Nailer,"MILWAUKEE, Nailer",Nailer,"Discover the Milwaukee® Nailer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Nailer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Nailer,,Nailer,Cordless,M18,,Pack Type,Kit,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112100,,,,,,,,,,,,,,,,,,,70%,No
,,,,,,,Power Tools,Nailers,Brad,,918200,918200 Paslode CT200S24 18Ga ST Brad Nailer,,,,National Nail Corp (7439),National Nail Corp,National Nail,National Nail,918200,,Power Tools>Nailers>Brad,"National Nail Corp, National Nail, Brad Nailer, 918200, Gauge=18",BRAD NAILER,NATIONAL NAIL 918200 Brad Nailer,"NATIONAL NAIL, Brad Nailer",Brad Nailer,"Discover the National Nail Brad Nailer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Brad Nailer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Brad Nailer,,Brad Nailer,Gauge,18,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112101,,,,,,,,,,,,,,,,,,,65%,No
,,,,,,,Power Tools,Nailers,Brad,,2541-20,2541-20 Milw M12 - Compact Brad Nailer (Bare),,,,Milwaukee Accessory (4031),Signify North America,Philips®,Philips®,2541-20,,Power Tools>Nailers>Brad,"Signify North America, Philips, Brad Nailer, 2541-20, Cordless=M12",BRAD NAILER,PHILIPS 2541-20 Brad Nailer,"PHILIPS, Brad Nailer",Brad Nailer,"Discover the Philips® Brad Nailer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Brad Nailer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Brad Nailer,,Brad Nailer,Cordless,M12,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112101,,,,,,,,,,,,,,,,,,,75%,No
,,,,,,,Power Tools,Nailers,Framing,,DCN930B,DCN930B Dewalt 20V 30 Degree - Framing Nailer,,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt®,DeWalt®,DCN930B,,Power Tools>Nailers>Framing,"Black & Decker/dewlt, DeWalt, Framing Nailer, DCN930B, Voltage=20, Cordless=20V",FRAMING NAIL 20V,DEWALT DCN930B Framing Nailer,"DEWALT, Framing Nailer, 20 Voltage",Framing Nailer,"Discover the DeWalt® Framing Nailer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Framing Nailer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Framing Nailer,,Framing Nailer,Voltage,20,V,Cordless,20V,,Voltage Rating,20,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112102,,,,,,,,,,,,,,,,,,,80%,No
,,,,,,,Power Tools,Nailers,Framing,,DCN930P1,DCN930P1 Dewalt 20V 30 Degree - Framing Nailer Kit,,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt®,DeWalt®,DCN930P1,,Power Tools>Nailers>Framing,"Black & Decker/dewlt, DeWalt, Framing Nailer, DCN930P1, Voltage=20, Cordless=20V",FRAMING NAIL 20V,DEWALT DCN930P1 Framing Nailer,"DEWALT, Framing Nailer, 20 Voltage",Framing Nailer,"Discover the DeWalt® Framing Nailer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Framing Nailer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Framing Nailer,,Framing Nailer,Voltage,20,V,Cordless,20V,,Pack Type,Kit,,Voltage Rating,20,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112102,,,,,,,,,,,,,,,,,,,85%,No
,,,,,,,Power Tools,Nailers,Brad,,XNB04Z,"XNB04Z Makita 18V 2"" Brad Nailer 18GA (Bare)",,,,Makita Usa Inc (5142),Makita USA,Makita®,Makita®,XNB04Z,,Power Tools>Nailers>Brad,"Makita USA, Makita, Brad Nailer, XNB04Z, Voltage=18, Cordless=18V, Gauge=18",BRAD NAILER 18V,MAKITA XNB04Z Brad Nailer,"MAKITA, Brad Nailer, 18 Voltage",Brad Nailer,"Discover the Makita® Brad Nailer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Brad Nailer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Brad Nailer,,Brad Nailer,Voltage,18,V,Cordless,18V,,Gauge,18,,Voltage Rating,18,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112101,,,,,,,,,,,,,,,,,,,85%,No
,,,,,,,Power Tools,Nailers,Finish,,XNB05Z,"XNB05Z Makita 18V 2-1/2"" Straight Finish Nailer 16GA",,,,Makita Usa Inc (5142),Makita USA,Makita®,Makita®,XNB05Z,,Power Tools>Nailers>Finish,"Makita USA, Makita, Finish Nailer, XNB05Z, Voltage=18, Cordless=18V, Gauge=16",FINISH NAILE 18V,MAKITA XNB05Z Finish Nailer,"MAKITA, Finish Nailer, 18 Voltage",Finish Nailer,"Discover the Makita® Finish Nailer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Finish Nailer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Finish Nailer,,Finish Nailer,Voltage,18,V,Cordless,18V,,Gauge,16,,Voltage Rating,18,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112103,,,,,,,,,,,,,,,,,,,85%,No
,,,,,,,Power Tools,Nailers,Finish,,XNB06Z,"XNB06Z Makita 18V 2-1/2"" Angled Finish Nailer 16GA",,,,Makita Usa Inc (5142),Makita USA,Makita®,Makita®,XNB06Z,,Power Tools>Nailers>Finish,"Makita USA, Makita, Finish Nailer, XNB06Z, Voltage=18, Cordless=18V, Gauge=16",FINISH NAILE 18V,MAKITA XNB06Z Finish Nailer With LED,"MAKITA, Finish Nailer, With LED, 18 Voltage","Finish Nailer, LED","Upgrade your home with the Makita® Finish Nailer, designed to deliver exceptional performance and reliability. Featuring LED, this Finish Nailer combines innovative technology with sleek design to meet your everyday needs.",LED,,,,,,,,,,,,,,,,,,,,With LED,,,Finish Nailer,,Finish Nailer,Voltage,18,V,Cordless,18V,,Gauge,16,,Voltage Rating,18,,Color,Yellow,,Feature,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112103,,,,,,,,,,,,,,,,,,,85%,No
